(0.00473217,0)
(-0.00195247,0)
(-0.00328006,0)
(0.000987578,0)
(-0.00100129,0)
(-0.00631604,0)
(0.00117693,0)
(-0.000163176,0)
(-0.00102487,0)
(0.0011184,0)
(0.00525273,0)
(-0.00165718,0)
(-0.00204862,0)
(-0.00843337,0)
(-0.0835266,0)
(0.0163387,0)
(0.0337144,0)
(-0.00347292,0)
(-0.0920869,0)
(-0.0131545,0)
(-0.00236787,0)
(0.00401592,0)
(-0.169558,0)
(0.0244653,0)
(0.0651272,0)
(-0.0268551,0)
(-0.258099,0)
(-0.0169355,0)
(0.00873087,0)
(-0.0176951,0)
(0.057172,0)
(-0.0120537,0)
(0.0174,0)
(-0.00350265,0)
(-0.136498,0)
(0.00879667,-0)
(-0.0367371,-0)
(0.0144646,-0)
(-0.409188,-0)
(0.135135,-0)
(-0.0752631,-0)
(0.0970325,-0)
(0.228268,-0)
(-0.0193982,-0)
(-0.0302293,-0)
(-0.0978138,-0)
(-0.53422,-0)
(0.142134,-0)
(0.168313,-0)
(-0.0548481,-0)
(-0.123368,-0)
(-0.0465526,-0)
(0.0241007,-0)
(-0.0221263,-0)
(0.00972617,-0)
(-0.072929,-0)
(5.37658,-0)
(2.1992,-0)
(-1.49026,-0)
(1.01447,-0)
(-0.0821667,-0)
(1.15421,-0)
(1.55125,-0)
(0.819718,-0)
(-0.0907881,-0)
(-0.0234693,-0)
(0.0545537,-0)
(0.105456,-0)
(-0.0283847,-0)
(0.0761166,-0)
(-0.194268,-0)
(-0.0220157,-0)
(-0.0178425,-0)
(0.0504472,-0)
(0.0901152,-0)
(0.00498467,-0)
(0.00443996,-0)
(-0.073926,-0)
(-0.103733,-0)
(-0.091162,-0)
(0.0124462,-0)
(0.000287897,-0)
(0.00712534,-0)
(-0.00363295,-0)
(0.00207522,-0)
(-0.0172471,-0)
(0.00505559,-0)
(-0.000953158,-0)
(-0.00593847,-0)
(-0.00839521,-0)
(-0.0312882,-0)
(-0.0082586,-0)
(0.00229072,-0)
(-0.0100679,-0)
(0.015638,-0)
(-0.00186793,-0)
(0.00530527,-0)
(-0.00130608,-0)
(-0.0652481,-0)
(-0.0161099,-0)
(-0.009504,-0)
(-0.0167281,-0)
(-0.311159,-0)
(-0.00324639,-0)
(-0.168883,-0)
(0.0935557,-0)
(0.23285,-0)
(-0.00114919,-0)
(-0.00871755,-0)
(-0.237109,0)
(-0.707146,0)
(-0.232145,0)
(0.22955,0)
(-0.0227343,0)
(-0.273874,0)
(-0.175497,0)
(0.0394725,0)
(-0.164246,0)
(-0.284217,0)
(-0.120283,0)
(-3.2404,0)
(-1.23242,0)
(1.23581,0)
(-0.548248,0)
(0.0251964,0)
(-0.675243,0)
(-1.06249,0)
(-0.44676,0)
(0.0566069,0)
(0.00592885,0)
(-0.0488704,0)
(-0.0501787,0)
(0.00887686,0)
(-0.0732052,0)
(0.0331624,0)
(-0.000940602,0)
(-0.0090186,0)
(0.0312921,0)
(0.0699139,0)
(0.00147601,0)
(-0.000183062,0)
(-0.185692,0)
(-0.627228,0)
(-0.33272,0)
(0.210293,0)
(-0.00624176,0)
(-0.428422,-0)
(-0.267875,-0)
(0.0320015,-0)
(-0.429657,-0)
(-0.77597,-0)
(-0.254081,-0)
(1.83671,-0)
(0.588651,-0)
(-1.06928,-0)
(0.180989,-0)
(0.000681915,-0)
(0.162674,-0)
(0.307684,-0)
(0.00726114,-0)
(0.026373,-0)
(-0.000636029,-0)
(-0.361656,-0)
(-0.232038,-0)
(0.0205563,-0)
(-0.821008,0)
(-1.24671,0)
(-0.540363,0)
(-1.09288,0)
(-0.0833931,0)
(0.778901,0)
(0.00510928,0)
(0.0077143,0)
(-0.680242,0)
(-1.21595,-0)
(-0.800587,-0)
(0.771979,-0)
(0.00571988,-0)
(-0.0930192,-0)
(-0.19133,0)
(-0.00343991,0)
(-0.468058,-0)
(0.64221,0)
(0.0189204,0)
